order_id,ship_service_level,ship_city,ship_state,ship_postal_code,ship_country,courier_status,fulfilled_by
171-0318661-0685135,Expedited,NEW DELHI,DELHI,110067.0,IN,Shipped,
406-1776371-1593966,Expedited,VADODARA,Gujarat,390023.0,IN,Unshipped,
405-1825393-1446713,Expedited,MADANAPALLE,ANDHRA PRADESH,517325.0,IN,Shipped,
408-5426450-0952356,Expedited,CHANGANACHERRY,KERALA,686102.0,IN,Shipped,
405-7200467-4815559,Expedited,CHENNAI,TAMIL NADU,600042.0,IN,Shipped,
402-0479593-9430740,Expedited,BUTIBORI MIDC,MAHARASHTRA,441122.0,IN,Shipped,
408-8587535-8407509,Expedited,ROURKELA,ODISHA,769004.0,IN,Shipped,
408-3287891-1783565,Expedited,ROURKELA,ODISHA,769004.0,IN,Shipped,
171-2417885-8424315,Standard,PUNE,MAHARASHTRA,411046.0,IN,Shipped,Easy Ship
407-6119850-8013905,Standard,MUMBAI,MAHARASHTRA,400061.0,IN,Shipped,Easy Ship
407-0365127-3427511,Expedited,MUMBAI,MAHARASHTRA,400061.0,IN,Shipped,
403-3031936-7157116,Expedited,HYDERABAD,TELANGANA,500050.0,IN,Shipped,
403-4594959-7893169,Expedited,MUMBAI,MAHARASHTRA,400012.0,IN,Shipped,
403-4327810-6478708,Expedited,JAIPUR,RAJASTHAN,302018.0,IN,Shipped,
408-2895674-7719545,Standard,BANGALORE,KARNATAKA,560061.0,IN,Shipped,Easy Ship
402-8637879-9759539,Expedited,BHUBANESWAR,ODISHA,751001.0,IN,Shipped,
405-0322022-8386749,Expedited,PATNA,BIHAR,800014.0,IN,Shipped,
402-6405858-4367558,Expedited,CHENNAI,TAMIL NADU,600126.0,IN,Shipped,
171-0315788-5345913,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530003.0,IN,Shipped,
408-8321487-2752310,Expedited,BENGALURU,KARNATAKA,560035.0,IN,Shipped,
403-4032564-7963534,Standard,MUMBAI,MAHARASHTRA,400104.0,IN,Shipped,Easy Ship
407-4142761-0702762,Expedited,KOLLAM,KERALA,691306.0,IN,Unshipped,
406-9667862-7361914,Standard,AHMEDABAD,Gujarat,382415.0,IN,Shipped,Easy Ship
408-8243632-6009163,Expedited,BOISAR,MAHARASHTRA,401504.0,IN,Cancelled,
403-6209434-2252358,Expedited,THANE,MAHARASHTRA,400601.0,IN,Shipped,
402-6893509-8182741,Expedited,AHMEDABAD,Gujarat,380058.0,IN,Unshipped,
404-9939063-6928304,Standard,NOIDA,UTTAR PRADESH,201304.0,IN,Shipped,Easy Ship
407-4158755-3163549,Expedited,DEHRADUN,UTTARAKHAND,248001.0,IN,Unshipped,
408-8276533-4700355,Standard,Marturu,ANDHRA PRADESH,523301.0,IN,Shipped,Easy Ship
404-3876263-4977104,Expedited,BENGALURU,KARNATAKA,560066.0,IN,Shipped,
404-9234404-7669155,Expedited,PONDA,GOA,403401.0,IN,Shipped,
408-8431529-0176367,Expedited,PUNE,MAHARASHTRA,411037.0,IN,Shipped,
405-1294858-3445116,Expedited,FARIDABAD,HARYANA,121002.0,IN,Shipped,
408-4984140-4772321,Expedited,DEHRADUN,UTTARAKHAND,248001.0,IN,Shipped,
408-6244386-5941964,Expedited,GURUGRAM,HARYANA,122002.0,IN,Shipped,
402-6001253-7078727,Expedited,CHANDIGARH,CHANDIGARH,160036.0,IN,Shipped,
406-5547773-9373153,Standard,GURUGRAM,HARYANA,122004.0,IN,Shipped,Easy Ship
403-6277266-2655522,Expedited,HYDERABAD,TELANGANA,500049.0,IN,Shipped,
407-5238591-7405123,Expedited,NEW DELHI,DELHI,110043.0,IN,Shipped,
171-4694076-0148313,Standard,PURNIA,BIHAR,854301.0,IN,Shipped,Easy Ship
404-7112768-9797969,Standard,Bathinda,PUNJAB,151001.0,IN,Shipped,Easy Ship
404-5180006-5963514,Expedited,Bathinda,PUNJAB,151001.0,IN,Shipped,
404-0922654-5556343,Expedited,shimla,HIMACHAL PRADESH,171005.0,IN,Shipped,
405-4359609-3027530,Expedited,RAJKOT,Gujarat,360007.0,IN,Shipped,
171-7369252-3841967,Expedited,SOUTH DELHI,DELHI,110044.0,IN,Shipped,
403-5989216-6055547,Expedited,CALANGUTE,GOA,403516.0,IN,Shipped,
405-9441237-6812344,Expedited,TANAKPUR,UTTARAKHAND,262309.0,IN,Shipped,
405-8271832-3245166,Expedited,JAMNAGAR,Gujarat,361001.0,IN,Shipped,
405-3372229-3821136,Standard,JAMNAGAR,Gujarat,361001.0,IN,Shipped,Easy Ship
407-3341877-8818739,Expedited,NOIDA,UTTAR PRADESH,201301.0,IN,Unshipped,
404-6633570-3337104,Expedited,MUMBAI,MAHARASHTRA,400063.0,IN,Unshipped,
405-7266574-6161947,Expedited,GURUGRAM,HARYANA,122004.0,IN,Shipped,
405-6461673-9462758,Expedited,GURUGRAM,HARYANA,122004.0,IN,Shipped,
403-6127703-4545947,Expedited,KOLKATA,WEST BENGAL,700084.0,IN,Shipped,
407-2504647-4758702,Expedited,BHOPAL,MADHYA PRADESH,462043.0,IN,Shipped,
402-1238835-7895507,Expedited,BENGALURU,KARNATAKA,560093.0,IN,Shipped,
407-0634676-1752318,Expedited,KANCHEEPURAM,TAMIL NADU,631501.0,IN,Shipped,
406-5407527-9345907,Expedited,BENGALURU,KARNATAKA,560100.0,IN,Shipped,
408-9211136-5080322,Expedited,GUWAHATI,ASSAM,781004.0,IN,Shipped,
403-3554748-3101928,Standard,MAHESANA,Gujarat,384002.0,IN,Shipped,Easy Ship
404-5367204-6473967,Expedited,KOTTAYAM,KERALA,686605.0,IN,Shipped,
171-3783755-0049116,Standard,FARIDABAD,HARYANA,121003.0,IN,Shipped,Easy Ship
404-8957911-4436364,Expedited,GURUGRAM,HARYANA,122006.0,IN,Shipped,
406-9366348-7149907,Expedited,DURGAPUR,WEST BENGAL,713216.0,IN,Shipped,
171-2899123-4648331,Expedited,THANE,MAHARASHTRA,401107.0,IN,Shipped,
404-7690880-2624300,Expedited,KOLKATA,WEST BENGAL,700063.0,IN,Shipped,
408-1771767-9805964,Expedited,MUMBAI,MAHARASHTRA,400002.0,IN,Shipped,
408-6837646-5364317,Expedited,CHENNAI,TAMIL NADU,600119.0,IN,Shipped,
171-3298888-9973147,Expedited,CHENNAI,TAMIL NADU,600016.0,IN,Shipped,
403-5007441-0348308,Expedited,HYDERABAD,TELANGANA,500055.0,IN,Shipped,
403-9269837-3193913,Expedited,BHUBANESWAR,ODISHA,751020.0,IN,Shipped,
406-5727470-2225917,Expedited,Delhi,DELHI,110058.0,IN,Shipped,
406-7789648-5526746,Expedited,Tirupattur,TAMIL NADU,635601.0,IN,Shipped,
402-3786477-9481914,Expedited,CHENNAI,TAMIL NADU,600125.0,IN,Shipped,
403-2671991-0064323,Expedited,TEZPUR,ASSAM,784501.0,IN,Shipped,
408-4080270-6882756,Expedited,BENGALURU,KARNATAKA,560016.0,IN,Shipped,
405-0324095-9749947,Expedited,AMBARNATH,MAHARASHTRA,421501.0,IN,Shipped,
406-3952996-1017933,Expedited,BENGALURU,KARNATAKA,560067.0,IN,Shipped,
403-8237527-2997947,Expedited,BHUBANESWAR,ODISHA,751003.0,IN,Shipped,
402-5965459-2899552,Expedited,TIRUVALLUR,TAMIL NADU,600053.0,IN,Shipped,
403-7405335-6466759,Standard,NEW TOWN,WEST BENGAL,700059.0,IN,Shipped,Easy Ship
402-3040607-0972323,Expedited,PORT BLAIR,ANDAMAN & NICOBAR ,744112.0,IN,Shipped,
171-4180076-4498701,Expedited,PIMPRI CHINCHWAD,MAHARASHTRA,411033.0,IN,Shipped,
407-9198132-9166705,Expedited,Tirupattur,TAMIL NADU,635601.0,IN,Unshipped,
171-6136971-5392309,Expedited,BHOWALI,UTTARAKHAND,263132.0,IN,Shipped,
404-7040805-0996336,Expedited,SAMBALPUR,ODISHA,768006.0,IN,Unshipped,
408-9491042-3993934,Expedited,BADAMI,KARNATAKA,587201.0,IN,Shipped,
404-0042021-5869914,Standard,Pothavaram,ANDHRA PRADESH,534176.0,IN,,Easy Ship
171-4536595-7032365,Expedited,RAJAHMUNDRY,ANDHRA PRADESH,533105.0,IN,Shipped,
405-3347425-5599502,Expedited,BENGALURU,KARNATAKA,560068.0,IN,Shipped,
403-5692961-3401945,Expedited,TEZPUR,ASSAM,784501.0,IN,Cancelled,
406-9258567-7541916,Standard,Aurangabad,MAHARASHTRA,431134.0,IN,Shipped,Easy Ship
405-6936191-9143565,Expedited,CHITTOOR,ANDHRA PRADESH,517001.0,IN,Shipped,
171-7763653-8509114,Expedited,KOLLAM,KERALA,691306.0,IN,Shipped,
404-9989360-5918720,Standard,BENGALURU,KARNATAKA,560098.0,IN,Shipped,Easy Ship
403-0178681-2321909,Expedited,TITAGARH,WEST BENGAL,700119.0,IN,Shipped,
403-7104472-1271555,Expedited,Vasco da gama,GOA,403802.0,IN,Shipped,
407-0308342-1013171,Expedited,Tirupattur,TAMIL NADU,635601.0,IN,Unshipped,
404-7210863-3130708,Standard,CHANGANACHERRY,KERALA,686105.0,IN,Shipped,Easy Ship
402-2784953-5109105,Expedited,BAHRAICH,UTTAR PRADESH,271801.0,IN,Unshipped,
171-8103462-8297165,Expedited,NEW DELHI,DELHI,110065.0,IN,Shipped,
403-8529680-5773950,Standard,PUNE,MAHARASHTRA,411048.0,IN,Shipped,Easy Ship
404-3910883-3571553,Standard,CHANGANACHERRY,KERALA,686105.0,IN,,Easy Ship
404-1306635-5719518,Expedited,CHENNAI,TAMIL NADU,600043.0,IN,Shipped,
408-8850122-4208315,Expedited,HYDERABAD,TELANGANA,500001.0,IN,Shipped,
171-0647392-1231518,Expedited,CHENNAI,TAMIL NADU,600091.0,IN,Shipped,
407-7910359-4897143,Expedited,NAGPUR,MAHARASHTRA,440015.0,IN,Shipped,
406-3291907-3362741,Expedited,PUNE,MAHARASHTRA,411011.0,IN,Shipped,
406-5201585-3993908,Expedited,CHENNAI,TAMIL NADU,600117.0,IN,Shipped,
405-6442605-0861161,Standard,dharwad,KARNATAKA,580031.0,IN,Shipped,Easy Ship
405-4141337-2273947,Expedited,dharwad,KARNATAKA,580031.0,IN,Shipped,
402-9681319-8472354,Expedited,BAHRAICH,UTTAR PRADESH,271801.0,IN,Unshipped,
405-6130940-2241161,Expedited,SANCOALE,GOA,403726.0,IN,Shipped,
171-4975050-4120340,Expedited,NEW DELHI,DELHI,110002.0,IN,Shipped,
404-5915745-9720339,Standard,NORTH GOA,GOA,403005.0,IN,Shipped,Easy Ship
404-0646109-3038762,Expedited,NORTH GOA,GOA,403005.0,IN,Shipped,
405-8622082-7643503,Standard,Chengelpattu,TAMIL NADU,600044.0,IN,Shipped,Easy Ship
405-0263564-6300352,Expedited,Chengelpattu,TAMIL NADU,600044.0,IN,Shipped,
403-7874986-2737166,Expedited,NEW Delhi,DELHI,110085.0,IN,Shipped,
405-9737344-5538731,Expedited,INDORE,MADHYA PRADESH,452001.0,IN,Shipped,
404-2107912-1847537,Expedited,NAVI MUMBAI,MAHARASHTRA,400703.0,IN,Shipped,
403-4917830-4841144,Expedited,GURUGRAM,HARYANA,122009.0,IN,Shipped,
406-6220465-3499549,Standard,KOLKATA,WEST BENGAL,700019.0,IN,Shipped,Easy Ship
405-6313785-9858726,Expedited,Irala,ANDHRA PRADESH,517124.0,IN,Shipped,
406-8704171-0846711,Expedited,WALUJ MIDC,MAHARASHTRA,431136.0,IN,Shipped,
408-2867037-2117151,Expedited,SECUNDERABAD,TELANGANA,500061.0,IN,Shipped,
408-1323798-3753947,Standard,DUMKA,JHARKHAND,814101.0,IN,Shipped,Easy Ship
402-1171189-2689917,Expedited,PUNE,MAHARASHTRA,411047.0,IN,Shipped,
403-7610352-3070741,Expedited,UDAIPUR,RAJASTHAN,313001.0,IN,Shipped,
406-7212096-7199552,Expedited,HYDERABAD,TELANGANA,500010.0,IN,Shipped,
408-8830941-3520301,Standard,HYDERABAD,TELANGANA,500089.0,IN,Shipped,Easy Ship
402-9277271-2970766,Standard,NEW DELHI,DELHI,110059.0,IN,Shipped,Easy Ship
402-3272018-0476317,Expedited,NEW DELHI,DELHI,110059.0,IN,Shipped,
171-2999769-9208346,Expedited,BATHINDA,PUNJAB,151001.0,IN,Shipped,
408-7946394-7167550,Standard,PANIPAT,HARYANA,132103.0,IN,Shipped,
404-1724166-0513902,Expedited,HYDERABAD,TELANGANA,500049.0,IN,Shipped,
404-8617882-9460358,Standard,BENGALURU,KARNATAKA,560003.0,IN,Shipped,Easy Ship
404-2638793-3945943,Expedited,BENGALURU,KARNATAKA,560003.0,IN,Shipped,
403-1118828-8005143,Expedited,PATNA,BIHAR,800006.0,IN,Shipped,
403-3290821-9129927,Standard,MODASA,Gujarat,383315.0,IN,Shipped,Easy Ship
404-4197926-0429914,Standard,NAVI MUMBAI,MAHARASHTRA,400705.0,IN,,Easy Ship
404-2897997-9526708,Expedited,NAVI MUMBAI,MAHARASHTRA,400705.0,IN,Cancelled,
403-8086554-0588327,Standard,PATNA,BIHAR,800006.0,IN,,Easy Ship
171-9463185-2705160,Standard,jodhpur,RAJASTHAN,342006.0,IN,Shipped,Easy Ship
408-5021613-2171565,Standard,NEYVELI,TAMIL NADU,607803.0,IN,Shipped,Easy Ship
408-8682493-9237900,Standard,NEW DELHI,DELHI,110085.0,IN,Shipped,Easy Ship
406-2821207-8837956,Expedited,DEHRADUN,UTTARAKHAND,248141.0,IN,Shipped,
171-7000928-0978734,Standard,KANPUR,UTTAR PRADESH,208014.0,IN,Shipped,Easy Ship
404-1764601-9633163,Expedited,UDAIPUR,RAJASTHAN,313001.0,IN,Shipped,
171-4775056-3750743,Standard,RAJAHMUNDRY,ANDHRA PRADESH,533105.0,IN,,Easy Ship
407-3913632-6097143,Expedited,Bengaluru,KARNATAKA,560037.0,IN,Shipped,
407-3330296-3160322,Standard,Bengaluru,KARNATAKA,560037.0,IN,Shipped,Easy Ship
404-1685510-7099556,Expedited,NOIDA,UTTAR PRADESH,201301.0,IN,Shipped,
171-5670460-6624308,Expedited,MIRYALAGUDA,TELANGANA,508207.0,IN,Shipped,
407-2069093-4605956,Expedited,NEW DELHI,DELHI,110094.0,IN,Shipped,
404-1669792-0389940,Expedited,TILHAR,UTTAR PRADESH,242307.0,IN,Shipped,
402-4904456-8754737,Expedited,PALAKKAD,KERALA,678551.0,IN,Shipped,
402-2074047-2205942,Expedited,THANE,MAHARASHTRA,401107.0,IN,Shipped,
405-1154075-9841947,Expedited,PUNE,MAHARASHTRA,411048.0,IN,Shipped,
405-6716862-9896317,Expedited,PUNE,MAHARASHTRA,411020.0,IN,Shipped,
408-2863819-3900308,Standard,CHENNAI,TAMIL NADU,600044.0,IN,Shipped,Easy Ship
408-4042997-5427529,Expedited,SUPAUL,BIHAR,852131.0,IN,Shipped,
408-7054838-9657137,Expedited,THANE,MAHARASHTRA,400615.0,IN,Shipped,
408-5295102-7697129,Expedited,hyderabad,TELANGANA,500036.0,IN,Shipped,
407-7192862-6795562,Standard,BALLY,WEST BENGAL,711201.0,IN,Shipped,Easy Ship
407-3558734-6665111,Expedited,JALGAON,MAHARASHTRA,424101.0,IN,Shipped,
404-2234595-3710747,Standard,NASHIK,MAHARASHTRA,422005.0,IN,Shipped,Easy Ship
408-4156630-9817966,Standard,GUNTUR,ANDHRA PRADESH,522034.0,IN,Shipped,Easy Ship
403-0527835-8253118,Expedited,NEW DELHI,DELHI,110013.0,IN,Shipped,
171-3120350-3952334,Standard,RAJAHMUNDRY,ANDHRA PRADESH,533105.0,IN,,Easy Ship
406-0019220-3714775,Standard,Ribandar,GOA,403006.0,IN,Shipped,Easy Ship
407-3721242-9488363,Expedited,REWARI,HARYANA,123401.0,IN,Shipped,
403-6857393-8343555,Standard,Bangalore,KARNATAKA,560100.0,IN,Shipped,Easy Ship
407-6259691-0693949,Expedited,BENGALURU,KARNATAKA,560064.0,IN,Shipped,
404-9137813-3331526,Expedited,GURUGRAM,HARYANA,122002.0,IN,Shipped,
402-9089027-6642715,Standard,JAIPUR,RAJASTHAN,302020.0,IN,Shipped,Easy Ship
404-1495966-9725107,Expedited,LUCKNOW,UTTAR PRADESH,226010.0,IN,Shipped,
404-4625838-3673141,Expedited,BENGALURU,KARNATAKA,560065.0,IN,Shipped,
406-4977097-2884357,Expedited,BENGALURU,KARNATAKA,560076.0,IN,Unshipped,
403-1073049-0133943,Standard,CHENNAI,TAMIL NADU,600119.0,IN,,Easy Ship
171-9079919-1187508,Standard,PUNE,MAHARASHTRA,411023.0,IN,Shipped,Easy Ship
171-5384998-5373953,Standard,BALOD,CHHATTISGARH,491226.0,IN,,Easy Ship
403-0172666-7215501,Standard,POLLACHI,TAMIL NADU,642001.0,IN,Shipped,Easy Ship
403-4642448-2613128,Expedited,Guna,MADHYA PRADESH,473111.0,IN,Shipped,
405-9312059-4697128,Expedited,BENGALURU,KARNATAKA,560064.0,IN,Shipped,
408-4239762-1115564,Standard,Mukkam,KERALA,673602.0,IN,Shipped,Easy Ship
402-2342555-4415534,Expedited,THANE,MAHARASHTRA,400610.0,IN,Shipped,
406-8788934-5706724,Expedited,Thane West,MAHARASHTRA,400607.0,IN,Shipped,
402-4515450-7197950,Standard,MUZAFFARPUR,BIHAR,843113.0,IN,Shipped,Easy Ship
408-2041055-9408336,Expedited,HOWRAH,WEST BENGAL,711109.0,IN,Shipped,
408-9345663-5085161,Expedited,HOWRAH,WEST BENGAL,711109.0,IN,Cancelled,
407-4942516-7945133,Expedited,MUMBAI 400101,MAHARASHTRA,400101.0,IN,Shipped,
408-1144018-0314748,Expedited,KATHUA,JAMMU & KASHMIR,184101.0,IN,Shipped,
171-2054926-4067563,Expedited,RANCHI,JHARKHAND,834009.0,IN,Shipped,
403-0651910-1681944,Standard,GONDAL,Gujarat,360311.0,IN,Shipped,Easy Ship
402-8229215-0073150,Expedited,BENGALURU,KARNATAKA,560064.0,IN,Shipped,
402-0113767-0767555,Expedited,BENGALURU,KARNATAKA,560064.0,IN,Shipped,
405-6513842-3686764,Expedited,VIJAYAWADA,ANDHRA PRADESH,521108.0,IN,Shipped,
402-1662098-8688324,Expedited,BENGALURU,KARNATAKA,560048.0,IN,Shipped,
405-2319642-4422765,Standard,NAGPUR,MAHARASHTRA,440009.0,IN,Shipped,Easy Ship
402-5576191-6994731,Standard,Pune,MAHARASHTRA,411047.0,IN,,Easy Ship
406-0796376-7207549,Standard,VASAI VIRAR,MAHARASHTRA,401301.0,IN,Shipped,Easy Ship
403-3969008-2561964,Expedited,MUMBAI,MAHARASHTRA,400006.0,IN,Shipped,
403-1685637-1529100,Expedited,NAVI MUMBAI,MAHARASHTRA,400708.0,IN,Shipped,
408-0260578-7002715,Expedited,NOIDA,UTTAR PRADESH,201306.0,IN,Shipped,
406-0314027-7172378,Standard,MUMBAI,MAHARASHTRA,400097.0,IN,Shipped,Easy Ship
407-9566837-6539547,Expedited,MUMBAI 400101,MAHARASHTRA,400101.0,IN,Shipped,
402-3979469-7409156,Expedited,NEW DELHI,DELHI,110032.0,IN,Shipped,
405-2474459-4844327,Expedited,Pune,MAHARASHTRA,411015.0,IN,Shipped,
402-9802968-6868340,Standard,Sirsi,KARNATAKA,581401.0,IN,Shipped,Easy Ship
407-8478173-9768337,Expedited,BHUBANESWAR,ODISHA,751005.0,IN,Shipped,
407-3150916-8238701,Expedited,VASAI VIRAR,MAHARASHTRA,401208.0,IN,Shipped,
171-6057198-1141905,Standard,ALWAR,RAJASTHAN,301001.0,IN,Shipped,Easy Ship
171-9864387-6536355,Standard,BILASPUR,CHHATTISGARH,495001.0,IN,,Easy Ship
408-8087975-5046742,Expedited,HYDERABAD,TELANGANA,500085.0,IN,Unshipped,
406-1036237-4269950,Expedited,UDAIPUR,RAJASTHAN,313001.0,IN,Shipped,
402-6703016-4159525,Expedited,PERINTHALMANNA,KERALA,679325.0,IN,Shipped,
404-3271869-2789133,Expedited,BHILAI,CHHATTISGARH,490023.0,IN,Shipped,
408-9076924-5814709,Expedited,Haripad,KERALA,690514.0,IN,Unshipped,
404-1970898-3573143,Expedited,GUWAHATI,ASSAM,781028.0,IN,Shipped,
171-7464351-2611529,Standard,GURUGRAM,HARYANA,122505.0,IN,,Easy Ship
404-6177602-1922742,Standard,BENGALURU,KARNATAKA,560077.0,IN,,Easy Ship
408-6186493-9936340,Expedited,Bangalore,KARNATAKA,560032.0,IN,Unshipped,
408-6177991-3937100,Expedited,Bangalore,KARNATAKA,560032.0,IN,Unshipped,
407-8271926-4314702,Standard,NOIDA,UTTAR PRADESH,201301.0,IN,Shipped,Easy Ship
408-9471070-0635553,Expedited,SRINAGAR,JAMMU & KASHMIR,190023.0,IN,Shipped,
408-8629201-1144349,Standard,RANGIA,ASSAM,781354.0,IN,,Easy Ship
402-8207624-6501922,Expedited,Mathura,UTTAR PRADESH,281001.0,IN,Shipped,
406-5979640-1174742,Standard,Delhi,delhi,110085.0,IN,Shipped,Easy Ship
171-4382081-5739551,Expedited,CHITTOOR,ANDHRA PRADESH,517001.0,IN,Shipped,
403-0747440-7627544,Expedited,JAGATSINGHAPUR,ODISHA,754103.0,IN,Shipped,
171-6391851-2203555,Expedited,HYDERABAD,TELANGANA,500010.0,IN,Cancelled,
405-6214840-3135544,Expedited,GUDUR,ANDHRA PRADESH,524101.0,IN,Shipped,
407-5344773-8265907,Expedited,BENGALURU,KARNATAKA,560067.0,IN,Shipped,
403-4312186-9478734,Expedited,JAGATSINGHAPUR,ODISHA,754103.0,IN,Cancelled,
403-2625588-2857117,Standard,GUWAHATI,ASSAM,781022.0,IN,,Easy Ship
407-1936084-5886746,Expedited,HYDERABAD,TELANGANA,500050.0,IN,Shipped,
171-1085479-5044351,Expedited,RAJKOT,Gujarat,360001.0,IN,Shipped,
403-6758476-9726739,Standard,Jaipur,RAJASTHAN,302019.0,IN,Shipped,Easy Ship
406-1234555-1463548,Expedited,ERNAKULAM,KERALA,682038.0,IN,Shipped,
171-3051635-3907536,Expedited,INDORE,MADHYA PRADESH,452010.0,IN,Shipped,
403-8546378-7209952,Expedited,ALIRAJPUR,MADHYA PRADESH,457887.0,IN,Shipped,
405-3389137-1353916,Expedited,JAMNAGAR,Gujarat,361001.0,IN,Unshipped,
404-5852107-1902746,Expedited,CHENNAI,TAMIL NADU,600099.0,IN,Shipped,
171-9889637-9545155,Expedited,NEW DELHI,DELHI,110043.0,IN,Shipped,
406-7911795-0162703,Standard,NEW DELHI,DELHI,110034.0,IN,Shipped,Easy Ship
407-4695494-2739550,Expedited,MANGALURU,KARNATAKA,575006.0,IN,Shipped,
404-1790263-0740315,Standard,SURAT,Gujarat,395007.0,IN,Shipped,Easy Ship
405-5803408-3013939,Expedited,VISAKHAPATNAM,ANDHRA PRADESH,530032.0,IN,Shipped,
405-5281812-5095548,Expedited,Nagpur,MAHARASHTRA,440001.0,IN,Shipped,
407-9769206-2747503,Standard,MUMBAI,MAHARASHTRA,400097.0,IN,Shipped,Easy Ship
407-7555848-2988360,Expedited,CHENNAI,TAMIL NADU,600036.0,IN,Shipped,
171-7671354-2940318,Expedited,NEW DELHI,DELHI,110094.0,IN,Shipped,
408-9620944-2542764,Standard,NOIDA,UTTAR PRADESH,201301.0,IN,,Easy Ship
402-9321823-5036304,Expedited,Madikeri,KARNATAKA,571235.0,IN,Shipped,
404-3548567-8343544,Expedited,KANPUR,UTTAR PRADESH,208007.0,IN,Shipped,
171-1693803-0167503,Expedited,BHUBANESWAR,ODISHA,751006.0,IN,Shipped,
403-6231625-6932315,Expedited,BENGALURU,KARNATAKA,560001.0,IN,Shipped,
402-7758516-0753913,Standard,UDUPI,KARNATAKA,576104.0,IN,Shipped,Easy Ship
402-2427607-7346762,Expedited,HYDERABAD,TELANGANA,502032.0,IN,Shipped,
404-4577473-0324314,Standard,DERA BASSI INDUSTRIAL AREA,PUNJAB,140507.0,IN,,Easy Ship
407-4044976-0755559,Standard,RAYAGADA RAYAGADA DISTRICT,ODISHA,765001.0,IN,Shipped,Easy Ship
402-7002707-2804329,Standard,NEW DELHI,DELHI,110044.0,IN,Shipped,Easy Ship
406-1104013-6637134,Standard,BENGALURU,KARNATAKA,560049.0,IN,Shipped,Easy Ship
404-7517629-3450743,Expedited,SONIPAT,HARYANA,131001.0,IN,Shipped,
406-0471757-6509925,Standard,BHUBANESWAR,ODISHA,751019.0,IN,Shipped,Easy Ship
402-8426101-6537133,Expedited,BENGALURU,KARNATAKA,560087.0,IN,Shipped,
403-8300799-3213943,Standard,CHENNAI,TAMIL NADU,600116.0,IN,Shipped,Easy Ship
406-0623446-7701132,Expedited,KHAMBHALIA,Gujarat,361305.0,IN,Shipped,
404-7276831-6689955,Expedited,VADODARA,Gujarat,390013.0,IN,Shipped,
408-1645848-2664326,Expedited,NEW DELHI,DELHI,110075.0,IN,Shipped,
402-4560375-2753938,Standard,CHENNAI,TAMIL NADU,600073.0,IN,Shipped,Easy Ship
402-1335287-3167519,Expedited,CHENNAI,TAMIL NADU,600073.0,IN,Shipped,
406-6819835-8861168,Expedited,Hyderabad,TELANGANA,502032.0,IN,Shipped,
405-2835523-9977134,Expedited,OSMANABAD,MAHARASHTRA,413501.0,IN,Shipped,
408-3013670-6209911,Expedited,MUMBAI,MAHARASHTRA,400093.0,IN,Shipped,
408-9617655-7329961,Standard,NEW DELHI,DELHI,110092.0,IN,Unshipped,Easy Ship
403-7943679-3645161,Expedited,PENUGONDA,ANDHRA PRADESH,534320.0,IN,Shipped,
404-1752626-9249146,Expedited,PATNA,BIHAR,800023.0,IN,Shipped,
406-6362935-5747544,Expedited,Hyderabad,ANDHRA PRADESH,500084.0,IN,Shipped,
407-5354823-7161928,Standard,SHIVAMOGGA,KARNATAKA,577201.0,IN,Shipped,Easy Ship
404-2664201-2944342,Expedited,VERNA,GOA,403722.0,IN,Shipped,
405-9177968-2432318,Standard,JHAJJAR,HARYANA,124103.0,IN,Shipped,Easy Ship
171-4230494-7611510,Expedited,Kannur,KERALA,670643.0,IN,Shipped,
405-8130833-8129127,Expedited,Secunderabad,TELANGANA,500015.0,IN,Shipped,
404-4861905-7345953,Expedited,THIRUVANANTHAPURAM,KERALA,695017.0,IN,Shipped,
408-5429572-5657151,Expedited,JAIPUR,RAJASTHAN,302026.0,IN,Shipped,
408-0542929-9152332,Expedited,ghaziabad,UTTAR PRADESH,201013.0,IN,Shipped,
406-4779059-4783515,Standard,GURUGRAM,HARYANA,122001.0,IN,Shipped,Easy Ship
171-5678421-7688360,Expedited,Chandigarh,CHANDIGARH,160022.0,IN,Shipped,
171-1210335-3821922,Expedited,Kannur,KERALA,670643.0,IN,Cancelled,
407-7019995-3605956,Expedited,NEW DELHI,DELHI,110091.0,IN,Unshipped,
402-9698446-5881144,Standard,BENGALURU,KARNATAKA,560043.0,IN,Shipped,Easy Ship
171-3955156-1773943,Expedited,HYDERABAD,TELANGANA,500072.0,IN,Shipped,
403-9758470-2549135,Standard,PORT BLAIR,ANDAMAN & NICOBAR ,744101.0,IN,Shipped,Easy Ship
171-8422395-2001945,Expedited,SHAKTI NAGAR NTPC TOWNSHIP,UTTAR PRADESH,231222.0,IN,Shipped,
404-7779087-5092310,Expedited,mangalwedha,MAHARASHTRA,413305.0,IN,Shipped,
407-9537282-5326764,Expedited,NEW DELHI,DELHI,110091.0,IN,Unshipped,
404-2845779-9747534,Expedited,NOIDA,UTTAR PRADESH,201301.0,IN,Shipped,
171-1122152-3527515,Standard,Mumbai,MAHARASHTRA,400057.0,IN,Shipped,Easy Ship
402-1975432-6441126,Standard,KALYAN,MAHARASHTRA,421301.0,IN,Shipped,Easy Ship
406-7813336-8749919,Expedited,ZIRAKPUR,PUNJAB,140603.0,IN,Shipped,
402-3005202-2789961,Expedited,KALYAN,MAHARASHTRA,421301.0,IN,Shipped,
